test_id,iphone_device_id,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,pre_connection_type,post_connection_type,isp_name,is_isp,network_operator_name,iso_country_code,mcc,mnc,model,version,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address
2766397549,136618492,"2018-08-01 00:04:24","80.214.xxx.xxx",7401,6526,49,"Nice","FR","FR",43.7028,7.2692,"VistaWAN.com","France","FR","Provence-Alpes-Côte d'Azur","PAC","Murs",43.945,5.254,101.909,12,12,"BOUYGUES TELECOM","1","Bouygues Telecom","FR","208","20","iPhone10,6","11.4.1",1,"Murs, France","Murs","locality","France","FR","Provence-Alpes-Côte d'Azur","Vaucluse","","84220",""
2766397552,133061013,"2018-08-01 00:04:25","91.207.xxx.xxx",19577,4191,39,"Los Angeles, CA","United States","US",34.0500,-118.2500,"California Internet Solutions","United States","US","California","CA","Los Angeles",34.014,-118.427,10.4694,12,12,"M247 Europe SRL","1","Sprint","US","310","120","iPhone10,3","11.4.1",1,"Los Angeles, CA, USA","Los Angeles","locality","United States","US","California","Los Angeles County","","90066",""
2766397553,86178503,"2018-08-01 00:04:25","37.162.xxx.xxx",55005,31671,87,"Rome","Italy","IT",41.9000,12.5000,"Linkem SPA","Italy","IT","Lombardy","25","Milan",45.466,9.200,296.779,12,12,"Free Mobile SAS","1","Carrier","IT","222","50","iPhone 6","11.2.6",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
2766397563,128693287,"2018-08-01 00:04:25","106.205.xxx.xxx",174,4237,77,"Ludhiana","India","IN",30.9010,75.8573,"Wipra Broadband","India","IN","Punjab","PB","Hoshiarpur",31.530,75.928,43.7506,12,12,"BHARTI Airtel","1","AirTel","IN","404","2","iPhone10,3","11.4.1",1,"Hoshiarpur, Punjab 146001, India","Hoshiarpur","locality","India","IN","Punjab","Hoshiarpur","","146001",""
2766397568,118873253,"2018-08-01 00:04:26","85.118.xxx.xxx",47987,22010,17,"Sofia","Bulgaria","BG",42.6544,23.3649,"A1 BG","Bulgaria","BG","Sofia-city","22","Sofia",42.663,23.315,2.61102,12,12,"A1 Bulgaria","1","Mtel BG","BG","284","1","iPhone 6S Plus","11.4.1",1,"Sofia, Bulgaria","Sofia","locality","Bulgaria","BG","Sofia-city","Sofia","","1407",""
2766397571,121159473,"2018-08-01 00:04:26","39.10.xxx.xxx",34276,7565,23,"Taoyuan","Taiwan","TW",25.0764,121.2239,"SEEDNET","Taiwan","TW","Taoyuan City","TAO","Baiyu",25.052,121.116,6.95523,12,12,"Far EasTone Telecommunication Co.","1","遠傳電信","TW","466","1","iPhone 6S Plus","11.4.1",1,"Taoyuan, Taoyuan District, Taoyuan City, Taiwan","Taoyuan","locality","Taiwan","TW","Taoyuan City","Taoyuan District","南門里","328",""
2766397572,147014841,"2018-08-01 00:04:26","109.161.xxx.xxx",4076,8111,28,"Manama","Bahrain","BH",26.2361,50.5831,"Etisalcom","Bahrain","BH","Northern","17","Madinat Hamad",26.078,50.512,11.7694,12,12,"Zain Bahrain B.s.c.","1","zain BH","BH","426","2","iPhone 7 Plus","11.4.1",1,"Madinat Hamad‎, Bahrain","Madinat Hamad‎","locality","Bahrain","BH","Northern Governorate","","","",""
2766397573,68948836,"2018-08-01 00:04:26","106.78.xxx.xxx",1225,3531,149,"Pune","India","IN",18.5203,73.8567,"YOU Broadband India Pvt. Ltd","India","IN","Maharashtra","MH","Pune",18.463,73.813,4.8559,12,12,"Idea Cellular","1","Carrier","IN","404","22","iPhone 6","11.4.1",1,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411041",""
2766397579,129629436,"2018-08-01 00:04:27","42.153.xxx.xxx",855,1805,21,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"MyKRIS Asia Sdn Bhd","Malaysia","MY","Selangor","10","Rawang",3.378,101.568,18.7438,12,12,"Webe Digital Sdn. Bhd.","1","Carrier","my","502","153","iPhone 7 Plus","11.4.1",1,"Rawang, Selangor, Malaysia","Rawang","locality","Malaysia","MY","Selangor","","","48300",""
2766397585,140837343,"2018-08-01 00:04:27","110.54.xxx.xxx",598,2536,386,"Iloilo","Philippines","PH",11.0000,122.6667,"skybroadband","Philippines","PH","MIMAROPA","41","Puerto Princesa City",9.740,118.740,280.961,12,12,"Globe Telecom","1","Globe","PH","515","2","iPhone10,6","11.4.1",1,"Puerto Princesa, Palawan, Philippines","Puerto Princesa","locality","Philippines","PH","MIMAROPA","Palawan","","",""
2766397591,111077090,"2018-08-01 00:04:27","171.76.xxx.xxx",296,7981,38,"Kanpur","India","IN",26.4499,80.3319,"Den Networks Ltd","India","IN","Uttar Pradesh","UP","Kanpur",26.456,80.320,0.844177,12,12,"Bharti Broadband","1","AirTel","IN","404","70","iPhone 7","10.0.2",1,"Kanpur, Uttar Pradesh 208001, India","Kanpur","locality","India","IN","Uttar Pradesh","Kanpur Nagar","","208003",""
2766397595,141554188,"2018-08-01 00:04:28","85.76.xxx.xxx",33807,14969,26,"Hameenlinna","Finland","FI",61.0000,24.4667,"AinaCom Oy","Finland","FI","Kymenlaakso","09","Kouvola",61.146,26.367,64.3789,12,12,"Elisa Oyj","1","elisa","FI","244","5","iPhone 7","11.4.1",1,"Kouvola, Finland","Kouvola","locality","Finland","FI","Kymenlaakso","Kouvola","","47710","2001:999:1:8c5x:xxxx:xxxx:xxxx:xxxx"
2766397613,116396984,"2018-08-01 00:04:29","37.160.xxx.xxx",6188,910,83,"Milan","Italy","IT",45.4640,9.1916,"Telecom Italia S.p.A.","Italy","IT","Lombardy","25","Monza",45.580,9.272,8.93665,12,12,"Free Mobile SAS","1","Iliad","IT","222","50","iPhone 7","11.4.1",2,"Monza MB, Italy","Monza","locality","Italy","IT","Lombardy","Province of Monza and Brianza","Monza","20900",""
2766397619,111630892,"2018-08-01 00:04:29","31.217.xxx.xxx",2421,12304,37,"Mostar","Bosnia and Herzegovina","BA",43.3437,17.8077,"HT Eronet","Croatia","HR","Šibenik-Knin County","15","Brodarica",43.678,15.920,97.4451,12,12,"Hrvatski Telekom - mobile broadband","1","HT HR","HR","219","1","iPhone 6S","11.2.6",1,"Brodarica, Croatia","Brodarica","locality","Croatia","HR","Šibenik-Knin County","Općina Šibenik","","22000",""
2766397621,142264453,"2018-08-01 00:04:30","114.4.xxx.xxx",248,217,63,"Surabaya","Indonesia","ID",-7.2667,112.7333,"Wowrack Indonesia","Indonesia","ID","East Java","JI","Bandulan",-7.552,112.699,19.8717,12,12,"PT Indosat Tbk.","1","Carrier","ID","510","1","iPhone 6S","11.4.1",1,"Gempol, Pasuruan, Jawa Timur, Indonesia","Gempol","administrative_area_level_5","Indonesia","ID","East Java","Pasuruan","Gempol, Gempol, Gempol","67155",""
2766397623,99704618,"2018-08-01 00:04:30","51.39.xxx.xxx",8299,1467,53,"Riyadh","Saudi Arabia","SA",24.6500,46.7100,"Zain KSA","Saudi Arabia","SA","Riyadh Province","01","Rumah",25.287,47.808,81.8054,6,6,"Zain Saudi Arabia","1","Zain KSA","SA","420","4","iPhone 7","11.4",1,"Al Ahsa Saudi Arabia","Al Ahsa","administrative_area_level_2","Saudi Arabia","SA","Eastern Province","Al Ahsa","","33833",""
2766397625,127055110,"2018-08-01 00:04:30","46.133.xxx.xxx",7900,2793,55,"Kiev","Ukraine","UA",50.4500,30.5233,"lifecell","Ukraine","UA","Unknown","??","Unknown",50.450,30.523,0,5,5,"PrJSC VF UKRAINE","1","Carrier","UA","255","1","iPhone4S","9.3.5",2,"Ukraine","Ukraine","country","Ukraine","UA","","","","",""
2766397629,146671520,"2018-08-01 00:04:30","5.90.xxx.xxx",32657,12101,19,"Milan","Italy","IT",45.4640,9.1916,"Vodafone IT","Italy","IT","Piedmont","21","Turin",45.070,7.686,78.1485,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone5S","10.3.1",2,"Turin, Italy","Turin","locality","Italy","IT","Piedmont","Metropolitan City of Turin","Turin","10124",""
2766397631,114799793,"2018-08-01 00:04:30","89.204.xxx.xxx",4696,3112,107,"Buchholz in der Nordheide","Germany","DE",53.3167,9.8667,"Buchholz Digital GmbH","Germany","DE","Bavaria","BY","Munich",48.150,11.583,365.169,6,6,"O2 Deutschland","1","o2-de","DE","262","7","iPhone 6S","11.4.1",2,"Munich, Germany","Munich","locality","Germany","DE","Bavaria","Upper Bavaria","","80539",""
2766397636,147286898,"2018-08-01 00:04:30","47.15.xxx.xxx",3431,1643,74,"Kolkata","India","IN",22.5667,88.3667,"Vodafone India","India","IN","West Bengal","WB","Kolkata",22.584,88.463,6.29642,12,12,"Jio","1","Jio","IN","405","873","iPhone 6","11.4.1",1,"New Town, West Bengal, India","New Town","locality","India","IN","West Bengal","North 24 Parganas","","700156",""
2766397638,106010605,"2018-08-01 00:04:30","213.87.xxx.xxx",33882,21188,19,"Moscow","RU","RU",55.7517,37.6178,"Telecom Center","Russia","RU","Moscow","MOW","Moscow",55.696,37.590,3.98054,12,12,"MTS PJSC","1","Mobile TeleSystems","RU","250","1","iPhone 6","11.4.1",1,"Moscow, Russia","Moscow","locality","Russia","RU","Moscow","gorod Moskva","","117449",""
2766397646,147328885,"2018-08-01 00:04:31","49.199.xxx.xxx",13988,4725,17,"Burwood East","Australia","AU",-37.8136,144.9631,"Optus","Australia","AU","Victoria","VIC","Knoxfield",-37.884,145.248,16.3423,12,12,"Optus","1","OPTUS","AU","505","2","iPhone 6 Plus","11.4.1",1,"Knoxfield VIC 3180, Australia","Knoxfield","locality","Australia","AU","Victoria","Knox City","","3180",""
2766397653,147330221,"2018-08-01 00:04:31","82.132.xxx.xxx",3302,1436,47,"Gateshead","United Kingdom","GB",54.9527,-1.6034,"Aspire Technology Solutions","United Kingdom","GB","Edinburgh","EDH","Edinburgh",55.936,-3.233,93.3929,1,0,"Telefonica O2 UK","1","TESCO","GB","234","10","iPhone 6","10.3.3",1,"Edinburgh, Edinburgh EH11, UK","Edinburgh","locality","United Kingdom","GB","Scotland","Edinburgh","","EH11",""
2766397656,139336707,"2018-08-01 00:04:32","223.104.xxx.xxx",12061,2734,31,"Shenyang","China","CN",41.7333,123.8833,"ChinaMobile, Liaoning Branch","China","CN","Liaoning","LN","Shenyang",41.938,123.417,27.9009,12,12,"China Mobile Guangdong","1","中国移动","CN","460","2","iPhone10,3","11.4.1",1,"Shenyang, Liaoning, China","Shenyang","locality","China","CN","Liaoning","","","",""
2766397660,98524873,"2018-08-01 00:04:32","202.134.xxx.xxx",9234,1358,30,"Narsingdi","Bangladesh","BD",24.1344,90.7860,"NETSCOPE","Bangladesh","BD","Rangpur Division","F","Palasbari",25.284,89.356,119.983,6,6,"TM International Bangladesh","1","Robi","BD","470","2","iPhone 7 Plus","11.4.1",1,"Uday Sagar, Bangladesh","Uday Sagar","administrative_area_level_5","Bangladesh","BD","Rangpur Division","Gaibandha","Uday Sagar","",""
2766397663,122979840,"2018-08-01 00:04:32","5.90.xxx.xxx",71501,11218,63,"Rome","Italy","IT",41.9000,12.5000,"Fastweb SpA","Italy","IT","Abruzzo","65","Teramo",42.668,13.721,82.0384,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone 7","11.4.1",1,"Teramo, Province of Teramo, Italy","Teramo","administrative_area_level_3","Italy","IT","Abruzzo","Province of Teramo","Teramo","64100",""
2766397666,147330293,"2018-08-01 00:04:32","110.28.xxx.xxx",74798,11758,35,"Pingtung","Taiwan","TW",22.6761,120.4942,"Taiwan Mobile","Taiwan","TW","Kaohsiung City","KHH","Dakeng",22.714,120.445,4.06413,12,12,"Far EastTone Telecommunication Co.","1","遠傳電信","TW","466","1","iPhone 7","12.0",1,"Kaohsiung City, Taiwan","Kaohsiung City","administrative_area_level_1","Taiwan","TW","Kaohsiung City","","","840",""
2766397668,124998146,"2018-08-01 00:04:32","37.248.xxx.xxx",40927,12528,31,"Polkowice","Poland","PL",51.5000,16.0667,"Prest.pl","Poland","PL","Lower Silesian Voivodeship","DS","Złotoryja",51.128,15.923,26.4106,12,12,"PLUS","1","Carrier","PL","260","1","iPhone 6","11.3.1",1,"59, Poland","Zlotoryja","locality","Poland","PL","Lower Silesian Voivodeship","Złotoryja County","Gmina Złotoryja","59",""
2766397680,147194997,"2018-08-01 00:04:33","223.24.xxx.xxx",961,2699,18,"Bangkok","Thailand","TH",13.7500,100.4833,"TOT Public Company Limited","Thailand","TH","Bangkok","10","Bangkok",13.695,100.494,3.84833,12,12,"True Internet","1","TRUE-H","TH","520","0","iPhone5","10.3.3",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10120",""
2766397687,97528945,"2018-08-01 00:04:33","171.253.xxx.xxx",32638,29734,19,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"VNPT-NET","Vietnam","VN","Ho Chi Minh","SG","Ho Chi Minh City",10.765,106.690,1.94416,12,12,"Viettel Group","1","Viettel","VN","452","4","iPhone 7","11.4.1",1,"Ho Chi Minh City, Ho Chi Minh 70000, Vietnam","Ho Chi Minh City","locality","Vietnam","VN","Ho Chi Minh","","","",""
2766397695,90917183,"2018-08-01 00:04:34","46.135.xxx.xxx",9528,4080,19,"Prague","Czech Republic","CZ",50.0833,14.4167,"Vodafone CZ","Czech Republic","CZ","Hlavní město Praha","10","Prague",50.037,14.568,7.45937,6,6,"Vodafone Czech Republic","1","VF CZ","CZ","230","3","iPhone SE","11.4.1",1,"Prague, Czech Republic","Prague","locality","Czech Republic","CZ","Hlavní město Praha","Hlavní město Praha","","109 00",""
2766397697,129039707,"2018-08-01 00:04:34","82.113.xxx.xxx",12178,20838,36,"Frankfurt","Germany","DE",50.1109,8.6821,"creoline.de","Germany","DE","Hesse","HE","Frankfurt am Main",50.113,8.711,1.33595,12,12,"O2 Deutschland","1","o2-de","DE","262","7","iPhone10,6","11.3",2,"Frankfurt, Germany","Frankfurt","locality","Germany","DE","Hesse","Darmstadt","","60314",""
2766397701,147015450,"2018-08-01 00:04:34","49.195.xxx.xxx",54317,13180,20,"Sydney","Australia","AU",-33.8600,151.2111,"'Yes' Optus","Australia","AU","New South Wales","NSW","Sydney",-33.861,151.198,0.746088,12,12,"Optus","1","OPTUS","AU","505","2","iPhone10,1","11.4",2,"Sydney Outskirts NSW, Australia","Sydney Outskirts","locality","Australia","AU","New South Wales","Sydney","","",""
2766397707,97293874,"2018-08-01 00:04:35","5.90.xxx.xxx",57922,31798,35,"Milan","Italy","IT",45.4640,9.1916,"CDLAN S.R.L.","Italy","IT","Lombardy","25","Desio",45.618,9.202,10.6861,12,12,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone 7","11.4.1",2,"Desio MB, Italy","Desio","locality","Italy","IT","Lombardy","Province of Monza and Brianza","Desio","20832",""
2766397718,112615780,"2018-08-01 00:04:36","223.136.xxx.xxx",126268,27269,20,"New Taipei","Taiwan","TW",25.0111,121.4458,"Chief Telecom","Taiwan","TW","Taipei City","TPE","Taipei",25.053,121.452,2.93907,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone 6S","11.4.1",1,"New Taipei, Banqiao District, New Taipei City, Taiwan","New Taipei","locality","Taiwan","TW","New Taipei City","Luzhou District","","242",""
2766397720,145474457,"2018-08-01 00:04:36","46.211.xxx.xxx",9739,5744,30,"Kiev","Ukraine","UA",50.4500,30.5233,"lifecell","Ukraine","UA","Kyivs'ka oblast","32","Ukrainka",50.135,30.750,23.9544,12,12,"Kyivstar PJSC","1","KYIVSTAR","UA","255","3","iPhone 7","11.4.1",1,"Ukrainka, Kyivs'ka oblast, Ukraine","Ukrainka","locality","Ukraine","UA","Kyivs'ka oblast","Obukhivs'kyi district","","08720",""
2766397727,93961802,"2018-08-01 00:04:37","201.130.xxx.xxx",9091,1718,35,"Toluca","Mexico","MX",19.1083,-99.7583,"AT&T Mexico","Mexico","MX","Guerrero","GRO","Acapulco de Juárez",16.852,-99.851,156.174,6,6,"AT&T Comunicaciones Digitales S De Rl","1","AT&T","MX","334","50","iPhone 6S","11.4.1",1,"Acapulco, Guerrero, Mexico","Acapulco","locality","Mexico","MX","Guerrero","Acapulco de Juárez","","39850",""
2766397728,145288039,"2018-08-01 00:04:37","188.29.xxx.xxx",15650,21213,54,"Manchester","GB","GB",53.4800,-2.2400,"Exascale Limited","United Kingdom","GB","St Helens District","SHN","St Helens",53.452,-2.748,21.0137,12,12,"Three","1","Three","GB","234","20","iPhone10,6","11.3.1",1,"Saint Helens, Merseyside WA10, UK","Saint Helens","locality","United Kingdom","GB","England","Merseyside","Saint Helens District","WA10",""
2766397731,134408065,"2018-08-01 00:04:37","31.173.xxx.xxx",17486,3354,23,"Mozhaysk","Russian Federation","RU",55.5000,36.0333,"OOO \"MKC\"","Russia","RU","Moscow Oblast","MOS","Kubinka",55.513,36.694,25.9306,4,4,"PJSC MegaFon","1","MegaFon","RU","250","2","iPhone 6","11.4.1",1,"Akulovo, Moskovskaya oblast', Russia, 143072","Akulovo","locality","Russia","RU","Moscow Oblast","Odintsovsky District","","143072",""
2766397736,110101390,"2018-08-01 00:04:37","37.160.xxx.xxx",6035,13555,68,"Milan","Italy","IT",45.4640,9.1916,"Linkem SPA","Italy","IT","Lombardy","25","Milan",45.466,9.200,0.44828,12,12,"Free Mobile SAS","1","Iliad","IT","222","50","iPhone 6","11.4.1",2,"Milan, Italy","Milan","locality","Italy","IT","Lombardy","Metropolitan City of Milan","Milan","20122",""
2766397737,97887419,"2018-08-01 00:04:37","1.144.xxx.xxx",25857,24333,29,"Sydney","Australia","AU",-33.8600,151.2111,"Digital Pacific","Australia","AU","New South Wales","NSW","Chippendale",-33.886,151.200,1.91872,12,12,"Telstra Internet","1","Telstra","AU","505","1","iPhone 7","11.4.1",1,"Chippendale NSW 2008, Australia","Chippendale","locality","Australia","AU","New South Wales","Council of the City of Sydney","","2008",""
2766397738,147291882,"2018-08-01 00:04:37","117.61.xxx.xxx",105994,19688,72,"Shenzhen","China","CN",22.5333,114.1333,"ShenZhen Telecom","China","CN","Guangdong","GD","Shenzhen",22.556,114.229,6.36735,12,12,"China Telecom Jiangsu","1","中国电信","CN","460","11","iPhone 7","11.4.1",1,"Shenzhen, Guangdong, China","Shenzhen","locality","China","CN","Guangdong","","","",""
2766397744,145824779,"2018-08-01 00:04:38","111.82.xxx.xxx",100571,11736,31,"Hsinchu","Taiwan","TW",24.8167,120.9833,"SEEDNET","Taiwan","TW","Miaoli County","MIA","Danan",24.467,120.967,24.1532,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone10,5","11.4",1,"365, Taiwan, 苗栗縣泰安鄉錦水村","錦水村","administrative_area_level_4","Taiwan","TW","Taiwan Province","Miaoli County","Tai'an Township, 錦水村","365",""
2766397745,147330254,"2018-08-01 00:04:39","5.90.xxx.xxx",11014,3251,40,"Fiesso D'artico","Italy","IT",45.4167,12.0333,"3P System Srl","Italy","IT","Veneto","34","Noventa di Piave",45.675,12.561,31.2146,1,0,"Vodafone Italia","1","Vodafone IT","IT","222","10","iPhone5","10.3.3",1,"Noventa di Piave, Metropolitan City of Venice, Italy","Noventa di Piave","administrative_area_level_3","Italy","IT","Veneto","Metropolitan City of Venice","Noventa di Piave","30020",""
2766397748,146000700,"2018-08-01 00:04:39","94.254.xxx.xxx",5703,1978,24,"Krakow","Poland","PL",50.0614,19.9383,"S-Net Sp. z o.o.","Poland","PL","Lesser Poland Voivodeship","MA","Krakow",50.046,19.930,1.11401,12,12,"Play","1","Play","PL","260","6","iPhone 6","11.4.1",1,"30, Poland","Kraków","locality","Poland","PL","Lesser Poland Voivodeship","Kraków County","Kraków","30",""
2766397750,130860971,"2018-08-01 00:04:39","117.136.xxx.xxx",19567,6229,37,"Nanjing","China","CN",32.0500,118.7667,"CHINA UNICOM JIANGSU COMPANY","China","CN","Jiangsu","JS","Wuxi",31.438,119.991,83.5557,12,12,"China Mobile Guangdong","1","中国移动","CN","460","0","iPhone10,3","11.4.1",1,"Yixing, Wuxi, Jiangsu, China","Yixing","sublocality_level_1","China","CN","Jiangsu","Wuxi","","",""
2766397752,106200491,"2018-08-01 00:04:39","2.247.xxx.xxx",7027,514,44,"Ratingen","Germany","DE",51.3000,6.8500,"KomMITT Ratingen","Germany","DE","North Rhine-Westphalia","NW","Krefeld",51.325,6.602,10.8409,6,6,"O2 Deutschland","1","o2-de","DE","262","7","iPhone 7 Plus","11.4.1",1,"Krefeld, Germany","Krefeld","locality","Germany","DE","North Rhine-Westphalia","Düsseldorf","","47809",""
2766397753,128224035,"2018-08-01 00:04:39","223.137.xxx.xxx",32749,16631,18,"Taipei","Taiwan","TW",25.0333,121.5333,"Chief Telecom","Taiwan","TW","Taipei City","TPE","Taipei",25.027,121.545,0.843183,12,12,"Chunghwa Telecom","1","中華電信","TW","466","92","iPhone10,6","11.4.1",1,"Taipei, Taipei City, Taiwan","Taipei","locality","Taiwan","TW","Taipei City","","","106",""
2766397758,147330263,"2018-08-01 00:04:40","120.18.xxx.xxx",81277,34874,35,"Sydney","Australia","AU",-33.8600,151.2111,"Exetel","Australia","AU","New South Wales","NSW","Homebush",-33.866,151.083,7.35548,12,12,"Vodafone Australia","1","voda AU","AU","505","3","iPhone 7","11.4.1",2,"Homebush NSW 2140, Australia","Homebush","locality","Australia","AU","New South Wales","Strathfield Municipal Council","","2140",""
2766397762,144054569,"2018-08-01 00:04:40","42.111.xxx.xxx",4869,8498,45,"New Delhi","India","IN",28.6100,77.2300,"Vodafone India","India","IN","Uttarakhand","UT","Dehradun",30.324,78.042,128.297,12,12,"Vodafone India","1","Vodafone India","IN","404","11","iPhone 6S","11.4.1",1,"Dehradun, Uttarakhand 248001, India","Dehradun","locality","India","IN","Uttarakhand","Dehradun","","248001",""
2766397765,101394721,"2018-08-01 00:04:40","178.241.xxx.xxx",31701,8227,22,"Istanbul","Turkey","TR",41.0136,28.9550,"Turkcell Superonline","Turkey","TR","İstanbul","34","Istanbul",41.018,28.964,0.613184,12,12,"Turkcell","1","Turkcell","TR","286","1","iPhone 6S","11.4.1",2,"Istanbul, İstanbul, Turkey","Istanbul","locality","Turkey","TR","İstanbul","","","34134",""
2766397768,116243948,"2018-08-01 00:04:40","213.87.xxx.xxx",11868,61,35,"Meshcherino","Russian Federation","RU",55.4975,37.8132,"SkynetCom","Russia","RU","Moscow Oblast","MOS","Yermolino",55.520,37.761,2.56218,5,5,"MTS PJSC","1","Mobile TeleSystems","RU","250","1","iPhone SE","11.4.1",1,"Leninsky District, Moscow Oblast, Russia","Leninsky District","administrative_area_level_2","Russia","RU","Moscow Oblast","Leninsky District","","142712",""
